Geography,Gender,Card Type,Age,CreditScore,Tenure,Point Earned,Balance,EstimatedSalary,NumOfProducts,IsActiveMember,HasCrCard,Satisfaction Score,Exited
0,0,0.0,0.20967741935483875,0.636,9,0.34050179211469533,0.0,0.2061879743608132,2,0,0,1,0
0,0,3.0,0.14516129032258068,0.9999999999999999,7,0.5041816009557945,0.17400821983140646,0.014682092270464502,2,1,1,4,0
1,0,2.0,0.532258064516129,0.844,9,0.9247311827956989,0.5736628764292309,0.23313145085289547,1,1,0,1,1
2,0,1.0,0.14516129032258068,0.578,2,0.42652329749103945,0.0,0.41461439051630944,1,1,1,4,0
1,0,1.0,0.467741935483871,0.672,5,0.9796893667861409,0.6812962984293743,0.8662303319973313,1,0,1,5,1
0,1,1.0,0.3548387096774194,0.826,3,0.43249701314217437,0.0,0.6715593628728443,2,0,1,3,0
0,1,2.0,0.5,0.4999999999999999,7,0.2437275985663082,0.3595838453772207,0.4566966258272483,1,0,1,4,0
0,1,1.0,0.24193548387096775,0.574,0,0.14456391875746716,0.5271303181303613,0.3728233708377096,2,1,0,1,0
2,0,2.0,0.19354838709677424,0.37,5,0.09677419354838707,0.4899389628673539,0.3117785888398102,1,0,0,4,1
0,1,2.0,0.04838709677419356,0.4919999999999999,4,0.8757467144563919,0.8387193381982303,0.9869303284991404,2,1,0,5,1
1,1,0.0,0.7580645161290323,0.8079999999999999,1,0.29868578255675027,0.542795841929287,0.6077435532821263,1,1,1,4,1
0,0,1.0,0.3870967741935484,0.646,4,0.5161290322580645,0.0,0.6072991979634224,2,0,1,3,0
2,1,0.0,0.25806451612903225,0.7899999999999999,9,0.8183990442054957,0.0,0.25000053799072824,2,0,1,3,0
2,1,2.0,0.33870967741935487,0.634,7,0.26523297491039427,0.6678293963895859,0.20564392810902463,1,1,1,1,0
0,1,2.0,0.5967741935483871,0.876,3,0.7025089605734767,0.0,0.06604379184473116,1,1,0,5,1
1,1,3.0,0.3709677419354839,0.564,3,0.1923536439665472,0.504390846498672,0.8885743631053064,1,0,0,3,1
0,0,1.0,0.1774193548387097,0.4939999999999999,5,0.21983273596176822,0.0,0.8744667448413069,2,1,1,2,0
1,1,3.0,0.8387096774193548,0.2819999999999999,6,0.6929510155316606,0.5928539352372114,0.08871382031119687,2,1,1,2,0
0,0,0.0,0.29032258064516125,0.7339999999999999,5,0.2974910394265233,0.0,0.7279632616891497,2,1,1,5,0
0,1,0.0,0.5,0.7939999999999999,6,0.7192353643966547,0.8087133704365786,0.08611339833629246,1,1,1,1,1
1,0,3.0,0.32258064516129037,0.874,3,0.5400238948626045,0.6312253313686048,0.14081144115605046,1,1,1,4,0
0,1,1.0,0.5,0.31599999999999995,7,0.8578255675029868,0.4880525794357383,0.3789273886175275,2,1,1,3,0
0,1,3.0,0.4838709677419355,0.5359999999999999,7,0.7335722819593787,0.0,0.06921348307859014,1,0,1,3,1
0,0,3.0,0.09677419354838712,0.46199999999999986,3,0.3584229390681003,0.3806653131556323,0.22852469880401405,1,1,1,5,0
1,1,1.0,0.25806451612903225,0.602,2,0.49342891278375145,0.36012677497863776,0.9684142890937969,2,0,0,3,0
1,0,3.0,0.4838709677419355,0.856,3,0.3237753882915173,0.40769764329413594,0.9138313512670582,2,0,1,1,0
0,0,2.0,0.25806451612903225,0.9999999999999999,4,0.7933094384707288,0.2844961075630349,0.7702487824268905,2,1,1,4,0
0,0,2.0,0.32258064516129037,0.572,1,0.2353643966547192,0.0,0.22482322250240552,1,0,1,3,0
0,0,3.0,0.8387096774193548,0.884,3,0.43130227001194743,0.0,0.8615284431694369,2,1,1,4,0
1,0,2.0,0.29032258064516125,0.45999999999999985,6,0.5639187574671445,0.5794676236873705,0.8501326985409742,2,1,1,3,1
1,0,2.0,0.532258064516129,0.6960000000000001,2,0.7025089605734767,0.44248634973666007,0.43198668665623347,1,0,1,4,0
0,0,3.0,0.3548387096774194,0.41200000000000003,8,0.2222222222222222,0.0,0.3103878702958904,2,0,1,2,0
0,0,1.0,0.4516129032258065,0.33199999999999996,6,0.9247311827956989,0.24795840414727752,0.8587338440758737,1,1,0,2,1
0,1,0.0,0.09677419354838712,0.40800000000000003,10,0.28076463560334525,0.0,0.4608647277614275,1,0,0,5,0
1,1,3.0,0.5,0.836,1,0.6224611708482676,0.5316288378281397,0.5119943656606373,1,0,1,2,1
0,1,0.0,0.32258064516129037,0.9999999999999999,5,0.7956989247311828,0.0,0.08207431408559317,2,0,1,1,0
2,1,1.0,0.30645161290322587,0.7219999999999999,2,0.29151732377538825,0.0,0.4198184874333123,2,0,1,4,1
0,0,1.0,0.435483870967742,0.598,5,0.9032258064516129,0.36981812017779814,0.8671617315734547,1,0,1,1,1
2,1,1.0,0.22580645161290325,0.9659999999999999,6,0.7311827956989246,0.0,0.2213592628516101,1,1,1,4,1
1,0,0.0,0.3548387096774194,0.61,0,0.4444444444444444,0.32664497366241413,0.994440528928462,1,1,1,3,1
2,1,2.0,0.32258064516129037,0.5619999999999999,7,0.15173237753882912,0.0,0.9083990962356313,2,0,1,3,0
1,0,3.0,0.4032258064516129,0.7159999999999999,0,0.8853046594982078,0.4742755913367057,0.9078682119895661,1,0,1,1,1
1,1,2.0,0.3548387096774194,0.5139999999999999,5,0.7156511350059737,0.36108106681880286,0.9083610615422857,1,1,0,4,0
0,1,2.0,0.29032258064516125,0.9679999999999999,8,0.19713261648745517,0.5694841678547653,0.4498666959066713,1,0,1,3,1
1,0,3.0,0.6451612903225806,0.5339999999999999,3,0.3452807646356033,0.47439480308518894,0.17569771266861064,2,0,1,2,1
1,0,0.0,0.25806451612903225,0.7299999999999999,9,0.20908004778972522,0.40764567000091556,0.8896155628356405,1,0,0,2,1
0,0,0.0,0.09677419354838712,0.66,10,0.3237753882915173,0.0,0.7751064133149052,3,0,1,3,1
1,1,1.0,0.0,0.9699999999999999,2,0.5818399044205496,0.5694437928961515,0.5882409639953083,1,1,1,3,0
2,1,1.0,0.32258064516129037,0.7419999999999999,7,0.9187574671445639,0.0,0.26745921292106595,1,1,0,3,0
1,1,3.0,0.3548387096774194,0.574,9,0.5925925925925926,0.6150292734392678,0.6267837708165503,1,1,1,3,1
0,0,2.0,0.27419354838709675,0.40800000000000003,6,0.5734767025089605,0.4691433880584743,0.47636151315422354,2,0,0,2,1
0,1,1.0,0.4032258064516129,0.42200000000000004,4,0.18757467144563916,0.0,0.0922399366582228,4,0,0,1,1
0,1,3.0,0.8064516129032258,0.58,9,0.7168458781362007,0.0,0.9979184012697181,2,1,1,4,0
2,0,2.0,0.4838709677419355,0.46799999999999986,2,0.7777777777777777,0.849532971733663,0.37569018580298014,1,0,1,4,1
1,1,2.0,0.5161290322580645,0.7639999999999999,6,0.6869772998805257,0.5792740789696726,0.45964101154868414,1,0,0,4,1
1,0,0.0,0.30645161290322587,0.636,6,0.43727598566308246,0.6690541167531407,0.5782601600049484,1,0,1,4,0
1,1,2.0,0.22580645161290325,0.7779999999999999,3,0.974910394265233,0.4070508069630981,0.3197397506135221,1,0,1,2,1
2,0,1.0,0.6129032258064516,0.46999999999999986,1,0.7789725209080047,0.5120517258620821,0.9327766322050658,1,0,1,2,1
2,0,0.0,0.16129032258064518,0.42000000000000004,1,0.34408602150537637,0.0,0.604496241246453,2,1,1,3,0
2,0,2.0,0.27419354838709675,0.624,6,0.6774193548387096,0.0,0.011671396063919703,2,0,0,4,1
0,1,2.0,0.27419354838709675,0.7339999999999999,4,0.7741935483870968,0.0,0.8381710877576981,1,1,1,4,0
2,0,2.0,0.1774193548387097,0.7319999999999999,8,0.7431302270011947,0.0,0.3929843106389493,2,0,0,1,0
2,1,1.0,0.3709677419354839,0.44600000000000006,5,0.4121863799283154,0.0,0.07200337788113428,2,1,0,3,0
0,0,2.0,0.22580645161290325,0.34199999999999997,2,0.4946236559139785,0.5442648447423415,0.6468973674337046,2,1,1,1,0
0,1,2.0,0.33870967741935487,0.638,3,0.7419354838709677,0.47609780528819495,0.8582017587342294,1,1,1,4,0
1,0,3.0,0.1774193548387097,0.592,4,0.21744324970131418,0.42231266088952696,0.07696600454104212,1,0,1,1,0
1,1,1.0,0.4032258064516129,0.33999999999999997,3,0.8291517323775387,0.6010614508862943,0.12632162426957746,3,1,0,2,1
1,1,2.0,0.3548387096774194,0.6900000000000001,7,0.07646356033452806,0.5540984389319186,0.967339258504645,1,1,0,2,0
2,1,1.0,0.4032258064516129,0.45799999999999985,2,0.7407407407407407,0.581287087518283,0.9924583709030191,1,1,1,2,1
1,0,0.0,0.11290322580645162,0.88,5,0.9259259259259259,0.6093540608459793,0.2908805266724042,1,0,1,4,0
2,0,2.0,0.4838709677419355,0.7259999999999999,1,0.0908004778972521,0.6526985518303469,0.7871649625205631,1,0,0,2,1
0,1,3.0,0.25806451612903225,0.5499999999999999,6,0.4062126642771804,0.0,0.9868574119883452,2,0,0,5,0
0,1,0.0,0.27419354838709675,0.7759999999999999,5,0.4814814814814814,0.642787077414579,0.9075183929020856,2,0,1,5,0
0,1,2.0,0.4516129032258065,0.7639999999999999,0,0.3560334528076463,0.0,0.9221362766047049,2,1,1,3,0
2,0,0.0,0.435483870967742,0.7060000000000001,1,0.9032258064516129,0.0,0.9142957748910667,1,0,1,2,1
0,1,1.0,0.14516129032258068,0.574,1,0.16845878136200715,0.0,0.4564135676357189,2,0,1,4,0
1,1,3.0,0.5161290322580645,0.574,4,0.6212664277180406,0.5035731838373103,0.0862349091724016,1,1,0,3,1
1,1,0.0,0.5645161290322581,0.406,5,0.7311827956989246,0.5101586464847142,0.8271890705106663,1,0,1,2,1
0,0,2.0,0.32258064516129037,0.7619999999999999,10,0.23655913978494625,0.49307561488411494,0.857026386618554,2,0,1,1,1
2,0,1.0,0.29032258064516125,0.42600000000000005,4,0.6833930704898447,0.5726646623734761,0.31748679558058884,2,1,1,1,0
1,1,1.0,0.4193548387096775,0.9620000000000001,3,0.47431302270011944,0.44281317566028505,0.14038965642510814,1,1,1,4,1
1,0,3.0,0.5161290322580645,0.638,4,0.33094384707287927,0.44899062404181717,0.8322314699353014,1,0,0,2,1
2,0,0.0,0.435483870967742,0.47799999999999987,1,0.16367980884109917,0.0,0.6298118328633463,1,0,0,4,1
0,1,0.0,0.7096774193548387,0.8119999999999999,3,0.5221027479091995,0.0,0.05558715382235906,1,1,1,3,1
1,1,0.0,0.25806451612903225,0.61,7,0.4898446833930704,0.47042346954494557,0.2559062749086579,1,0,1,2,1
2,0,2.0,0.32258064516129037,0.668,3,0.8661887694145759,0.5347529748034352,0.019391437900080556,3,0,1,5,1
0,0,3.0,0.435483870967742,0.36,1,0.6356033452807646,0.0,0.9537306454082091,1,1,0,2,1
0,0,3.0,0.3870967741935484,0.6900000000000001,5,0.5017921146953405,0.0,0.36073094072758466,1,1,0,5,1
1,1,3.0,0.5806451612903226,0.7279999999999999,4,0.7718040621266428,0.5499706275165347,0.25631775023587766,2,1,0,2,1
1,1,1.0,0.16129032258064518,0.45200000000000007,1,0.5125448028673835,0.4756365024540442,0.2946943054106803,2,1,0,1,0
1,1,1.0,0.4516129032258065,0.686,2,0.8470728793309438,0.41755363701652737,0.3116671872248271,1,1,1,5,0
0,0,2.0,0.6290322580645161,0.31199999999999994,6,0.8136200716845877,0.0,0.9725339468396097,2,1,0,2,1
0,0,3.0,0.5,0.5219999999999999,2,0.4755077658303465,0.35438838932572186,0.807452868133668,3,0,0,1,1
0,0,2.0,0.3548387096774194,0.608,3,0.31660692951015534,0.0,0.8397527304530827,2,0,1,4,0
0,1,1.0,0.32258064516129037,0.62,7,0.7371565113500597,0.0,0.7331376314905641,2,1,0,2,0
2,1,0.0,0.1774193548387097,0.29599999999999993,8,0.28793309438470727,0.509626278940585,0.23314341176303965,1,1,1,5,0
1,0,1.0,0.4516129032258065,0.4959999999999999,7,0.8936678614097969,0.5251894902826881,0.9252863999897506,1,0,0,2,1
0,0,3.0,0.3709677419354839,0.656,1,0.29151732377538825,0.5717206137360392,0.9835497949454595,1,0,1,4,1
2,0,0.0,0.29032258064516125,0.30599999999999994,9,0.899641577060932,0.0,0.08098847363622728,2,1,1,5,0
0,0,1.0,0.32258064516129037,0.7299999999999999,5,0.7467144563918757,0.47266366196729526,0.02798762891571547,1,1,1,4,1
0,1,1.0,0.24193548387096775,0.626,5,0.2449223416965352,0.6268455849942899,0.14233012642481838,2,1,1,2,0
0,1,0.0,0.19354838709677424,0.892,2,0.9223416965352448,0.547085511890505,0.3143544384009874,2,0,1,1,0
0,0,0.0,0.32258064516129037,0.33599999999999997,10,0.15053763440860213,0.3378454973491428,0.8115510062503511,1,1,1,4,0
2,1,2.0,0.24193548387096775,0.62,2,0.5842293906810035,0.32069690127971884,0.7523392462434609,1,0,0,2,0
0,0,0.0,0.5967741935483871,0.9999999999999999,10,0.7777777777777777,0.392542167220165,0.7796502579828191,1,0,1,4,1
0,0,0.0,0.4032258064516129,0.5579999999999999,0,0.8900836320191158,0.0,0.20604764636062783,2,1,1,2,0
0,1,1.0,0.27419354838709675,0.2599999999999999,2,0.5125448028673835,0.6603992481568912,0.9903675137276465,1,1,1,5,0
0,1,3.0,0.3870967741935484,0.41400000000000003,6,0.41816009557945044,0.7087420633612637,0.7549514289459129,1,0,1,3,1
1,1,2.0,0.5161290322580645,0.394,3,0.8793309438470728,0.32399616912189333,0.8890873810546289,3,1,0,4,1
1,0,2.0,0.6129032258064516,0.668,3,0.6511350059737157,0.5085171433548976,0.40287618351078935,3,1,1,3,1
1,1,3.0,0.22580645161290325,0.592,8,0.17682198327359616,0.42008211381760624,0.3904566049922436,1,0,1,1,1
0,0,3.0,0.6774193548387097,0.904,3,0.8183990442054957,0.370218282650139,0.19708917489087668,1,0,1,4,1
2,0,2.0,0.3870967741935484,0.914,1,0.29032258064516125,0.0,0.08211945526111643,1,0,1,2,1
1,0,0.0,0.6612903225806451,0.59,8,0.15292712066905617,0.48493764938585227,0.0,2,0,0,5,1
2,1,3.0,0.4838709677419355,0.8039999999999999,5,0.1218637992831541,0.46257857124380664,0.7833476805868472,1,0,1,5,1
0,1,0.0,0.3709677419354839,0.19399999999999995,3,0.2927120669056153,0.0,0.9878943077928533,4,1,1,2,1
1,1,2.0,0.16129032258064518,0.586,9,0.2222222222222222,0.6411293525590411,0.13541111524877417,2,0,1,4,0
2,0,2.0,0.22580645161290325,0.5259999999999999,0,0.9557945041816008,0.0,0.633497194465932,2,1,0,5,0
2,1,1.0,0.25806451612903225,0.636,0,0.8387096774193549,0.0,0.4999215534449748,1,0,0,1,0
0,0,3.0,0.27419354838709675,0.7099999999999999,5,0.4790919952210274,0.0,0.6701080390478173,1,0,1,3,1
0,1,1.0,0.1774193548387097,0.904,9,0.9330943847072878,0.5078338778904217,0.6724502254731652,1,1,1,2,0
2,1,3.0,0.25806451612903225,0.4979999999999999,2,0.3393070489844683,0.4045732671779208,0.9905960221616146,1,0,0,3,0
2,1,3.0,0.24193548387096775,0.5239999999999999,5,0.8040621266427718,0.2769194855170082,0.04445014519994413,1,0,1,1,1
0,1,0.0,0.1774193548387097,0.2799999999999999,4,0.7897252090800477,0.0,0.16013516729284616,2,0,1,4,0
0,0,3.0,0.3548387096774194,0.7859999999999999,6,0.6941457586618877,0.0,0.1410739305857838,1,0,1,2,1
0,0,1.0,0.3548387096774194,0.57,10,0.7299880525686977,0.4922220810847943,0.659909336301107,1,0,1,5,1
0,1,3.0,0.5967741935483871,0.31799999999999995,8,0.8960573476702508,0.527656109299198,0.8521190604009447,2,1,1,1,0
2,0,0.0,0.09677419354838712,0.666,8,0.9844683393070489,0.39285711581144367,0.9403340256815254,1,0,1,1,0
0,0,3.0,0.11290322580645162,0.602,8,0.8637992831541218,0.0,0.6339254851312625,2,1,1,2,0
2,1,3.0,0.1774193548387097,0.666,0,0.26881720430107525,0.5328972014095446,0.27770726067782725,1,0,1,1,1
0,0,1.0,0.16129032258064518,0.848,1,0.3560334528076463,0.2840357214357431,0.3436525626850532,2,1,0,5,0
0,0,3.0,0.8064516129032258,0.2819999999999999,3,0.7443249701314217,0.4287462291960852,0.5685397935727073,1,1,0,4,0
1,0,2.0,0.6612903225806451,0.636,5,0.33333333333333326,0.4789596843881913,0.25204515298629643,1,1,0,3,0
1,1,3.0,0.24193548387096775,0.674,9,0.39426523297491034,0.5419028897350315,0.6088364001223716,2,0,1,1,0
1,1,2.0,0.4193548387096775,0.622,1,0.23775388291517324,0.5625256852294094,0.9491208906203793,1,0,1,2,1
0,0,2.0,0.19354838709677424,0.392,5,0.7706093189964157,0.0,0.9931626132777012,2,1,0,4,0
0,0,0.0,0.24193548387096775,0.5239999999999999,9,0.7108721624850657,0.0,0.7141801894598158,1,0,0,3,1
0,0,2.0,0.32258064516129037,0.358,2,0.21027479091995221,0.0,0.7321533336633009,1,0,1,5,1
2,0,0.0,0.16129032258064518,0.025999999999999912,6,0.1923536439665472,0.5823018820111385,0.503075830618899,3,0,1,2,1
0,0,0.0,0.08064516129032262,0.63,9,0.5698924731182795,0.5726344907607707,0.5758031188148269,1,1,1,3,0
1,1,2.0,0.6612903225806451,0.624,2,0.4575866188769414,0.4167764290274191,0.03987482181872194,1,0,1,5,1
0,1,2.0,0.06451612903225812,0.254,5,0.5949820788530465,0.3290555938468882,0.8158499275113794,2,0,0,3,1
0,1,0.0,0.5483870967741935,0.644,8,0.4683393070489844,0.6776011726514141,0.2818354261839937,1,0,0,4,1
0,0,1.0,0.30645161290322587,0.7020000000000001,3,0.5782556750298685,0.0,0.8216321017215853,2,1,1,5,0
2,1,0.0,0.25806451612903225,0.4959999999999999,0,0.45878136200716846,0.41645661790410604,0.21598661218830753,1,1,0,5,0
0,1,3.0,0.3548387096774194,0.47399999999999987,2,0.7921146953405017,0.0,0.5308990095315441,4,1,0,2,1
1,1,3.0,0.24193548387096775,0.4,4,0.23775388291517324,0.47190837522916185,0.06960293832018875,1,1,0,3,1
0,0,2.0,0.19354838709677424,0.5439999999999999,2,0.9772998805256868,0.6320686618220172,0.7119033626522432,3,0,1,2,1
0,1,3.0,0.7741935483870968,0.656,8,0.5651135005973715,0.0,0.23534106635367447,2,1,1,1,0
1,0,2.0,0.30645161290322587,0.568,7,0.7132616487455197,0.5709842191305642,0.9640304904118291,2,0,1,2,0
0,0,1.0,0.27419354838709675,0.8079999999999999,4,0.9904420549581839,0.0,0.22389902949975818,2,0,1,1,0
1,1,1.0,0.6774193548387097,0.9480000000000001,8,0.09677419354838707,0.5350784854520018,0.7654702737101647,3,0,0,4,1
1,0,0.0,0.29032258064516125,0.5559999999999999,3,0.6129032258064516,0.3638389993323584,0.315258513052681,1,0,1,4,0
0,1,1.0,0.22580645161290325,0.5419999999999999,1,0.7383512544802867,0.0,0.8442086449154595,2,1,1,5,0
1,1,2.0,0.4838709677419355,0.386,1,0.7025089605734767,0.4021573061795728,0.1662464917374383,1,0,0,2,1
0,1,0.0,0.25806451612903225,0.572,8,0.3715651135005974,0.0,0.1925675504911805,2,0,1,1,0
1,1,3.0,0.27419354838709675,0.21599999999999997,9,0.7419354838709677,0.5850204758433992,0.016938600544486652,2,1,1,3,0
0,0,1.0,0.532258064516129,0.2779999999999999,3,0.6212664277180406,0.0,0.8708269748250866,2,1,0,3,1
1,0,3.0,0.5967741935483871,0.6,2,0.4336917562724014,0.5615485554314105,0.8995340099471734,3,1,1,5,1
1,1,3.0,0.435483870967742,0.7959999999999999,2,0.6905615292712066,0.4776919983727258,0.3691476680454076,1,0,0,2,1
0,1,0.0,0.4838709677419355,0.7919999999999999,5,0.4169653524492234,0.6587631655545885,0.7691751531159146,1,0,1,4,1
0,1,0.0,0.435483870967742,0.602,1,0.5567502986857825,0.0,0.3385504588009953,1,0,1,3,1
0,1,2.0,0.3548387096774194,0.21399999999999997,10,0.08841099163679811,0.5353577223326014,0.7540157754896128,2,0,1,5,0
1,1,0.0,0.5,0.656,2,0.1242532855436081,0.46605819119627423,0.975699133965046,1,0,1,5,1
0,0,2.0,0.25806451612903225,0.7219999999999999,6,0.2927120669056153,0.0,0.8768930079572081,2,1,1,2,0
0,1,1.0,0.06451612903225812,0.5399999999999999,0,0.8936678614097969,0.0,0.16263684920199958,1,0,1,3,0
0,1,1.0,0.32258064516129037,0.652,1,0.40023894862604537,0.0,0.17792749656599266,2,1,0,4,0
2,0,3.0,0.3548387096774194,0.63,1,0.8446833930704899,0.691246991955977,0.583907811510269,1,1,0,5,0
2,1,1.0,0.32258064516129037,0.4839999999999999,0,0.22819593787335724,0.0,0.32977445376800446,1,0,1,1,1
1,1,0.0,0.27419354838709675,0.5579999999999999,7,0.8052568697729987,0.625143419784503,0.15880755631249044,2,0,1,4,0
0,1,3.0,0.19354838709677424,0.358,2,0.996415770609319,0.463516043505951,0.3763118528565831,1,0,1,4,0
1,0,3.0,0.467741935483871,0.5239999999999999,6,0.6475507765830346,0.5182377833167243,0.22850072693807655,1,1,1,4,1
1,0,1.0,0.5161290322580645,0.632,7,0.45280764635603343,0.4346875657762082,0.700861040397999,1,1,1,5,1
2,1,2.0,0.27419354838709675,0.7020000000000001,10,0.7037037037037036,0.6364891020095051,0.3557339327067184,2,1,1,3,0
0,0,3.0,0.3709677419354839,0.6920000000000001,8,0.5555555555555555,0.0,0.1410540624630757,2,0,0,3,0
0,1,1.0,0.09677419354838712,0.918,7,0.3823178016726404,0.4366647829004996,0.917954211934416,1,0,1,5,0
1,1,3.0,0.6612903225806451,0.7539999999999999,5,0.5209080047789725,0.6081395836851529,0.3590192293900882,1,0,1,4,1
0,1,2.0,0.4193548387096775,0.934,8,0.6188769414575865,0.0,0.3273493917476826,1,0,0,5,1
1,0,2.0,0.435483870967742,0.32799999999999996,3,0.7180406212664276,0.43456779603224566,0.7772863017000956,1,1,0,2,1
2,1,2.0,0.6774193548387097,0.572,7,0.2341696535244922,0.49600907683274914,0.7070092484860064,1,1,1,2,1
2,1,0.0,0.33870967741935487,0.646,8,0.7347670250896057,0.5506618244881817,0.5523876604044379,1,1,1,3,0
2,1,0.0,0.25806451612903225,0.568,1,0.42891278375149344,0.0,0.30980168560752686,2,0,1,5,0
2,0,2.0,0.1774193548387097,0.61,9,0.6248506571087216,0.0,0.42861350981297586,2,1,0,5,0
2,1,2.0,0.5645161290322581,0.372,2,0.4886499402628435,0.5736351360825426,0.009648951290920011,1,0,1,1,1
0,0,1.0,0.1774193548387097,0.2679999999999999,4,0.10274790919952209,0.518594581568955,0.8203790087127973,1,0,1,1,0
0,1,0.0,0.5161290322580645,0.348,4,0.15412186379928317,0.0,0.15888913072058677,2,1,1,2,1
0,0,3.0,0.3709677419354839,0.7479999999999999,5,0.7956989247311828,0.4376209081543826,0.7481917631167267,1,1,0,1,0
0,1,1.0,0.24193548387096775,0.22999999999999998,5,0.9999999999999999,0.0,0.39339053117300943,2,1,0,5,0
1,1,3.0,0.27419354838709675,0.62,9,0.9510155316606929,0.45416280371046275,0.9448629067003467,1,0,1,3,1
2,0,2.0,0.27419354838709675,0.7139999999999999,3,0.8148148148148148,0.22588645453618245,0.0895599421011876,1,0,1,4,1
2,1,1.0,0.24193548387096775,0.918,9,0.3452807646356033,0.0,0.6203353388793588,1,1,1,5,0
0,1,1.0,0.467741935483871,0.632,2,0.22819593787335724,0.0,0.1749356675691732,1,0,1,4,1
1,0,2.0,0.4838709677419355,0.7639999999999999,4,0.14814814814814814,0.4103762607359825,0.604356764022303,1,0,1,3,1
0,0,2.0,0.22580645161290325,0.566,1,0.41577060931899634,0.4145164277655522,0.18292135171096313,1,1,0,3,0
0,1,0.0,0.6612903225806451,0.43400000000000005,3,0.9366786140979689,0.0,0.12887730543415174,2,0,1,2,1
2,1,0.0,0.4193548387096775,0.8039999999999999,6,0.0896057347670251,0.3342804642315133,0.8939678828042998,1,0,1,3,0
2,0,0.0,0.5645161290322581,0.7119999999999999,3,0.27120669056152924,0.0,0.4423398302761864,3,0,0,3,1
0,0,3.0,0.4838709677419355,0.572,1,0.5866188769414575,0.6808878457384829,0.5525967010808909,1,0,1,1,1
0,0,0.0,0.532258064516129,0.814,1,0.6893667861409797,0.0,0.11382072157118116,1,1,1,2,1
0,1,3.0,0.5483870967741935,0.36,1,0.14456391875746716,0.4253650555889047,0.5498447909260431,1,0,0,3,1
0,1,0.0,0.24193548387096775,0.9999999999999999,10,0.2341696535244922,0.0,0.023871624502289763,1,0,1,1,1
0,0,0.0,0.30645161290322587,0.244,1,0.7526881720430108,0.0,0.24155108081836846,2,1,1,3,0
2,0,3.0,0.24193548387096775,0.22999999999999998,6,0.9127837514934288,0.0,0.4774816849188987,2,1,1,4,0
2,1,2.0,0.22580645161290325,0.648,2,0.7455197132616487,0.0,0.7030784129743947,2,0,1,1,0
1,1,2.0,0.09677419354838712,0.45999999999999985,1,0.40262843488649935,0.5333312023220265,0.0855490335509535,1,0,1,2,1
0,0,3.0,0.467741935483871,0.5079999999999999,8,0.31899641577060933,0.24748976765825523,0.04612382184409509,3,0,0,5,1
0,0,1.0,0.4032258064516129,0.40800000000000003,10,0.8446833930704899,0.0,0.7483695252624681,2,0,1,4,1
0,0,2.0,0.5,0.394,2,0.5436081242532855,0.0,0.32717433206699487,1,0,0,5,1
0,1,2.0,0.435483870967742,0.5139999999999999,7,0.8315412186379928,0.49366497768077877,0.5653147518509007,1,1,0,1,0
0,0,3.0,0.30645161290322587,0.32999999999999996,0,0.5746714456391876,0.7845959289686104,0.6639974652879623,1,1,1,3,0
2,1,2.0,0.4032258064516129,0.30199999999999994,6,0.6690561529271206,0.41663625259163994,0.4055291033716404,1,0,0,2,1
2,0,3.0,0.3870967741935484,0.7579999999999999,7,0.07526881720430106,0.0,0.29114782048445487,2,0,1,1,1
0,0,2.0,0.3548387096774194,0.6980000000000001,8,0.45878136200716846,0.4864060144897875,0.5104335920009436,1,0,1,4,0
2,0,2.0,0.3870967741935484,0.63,2,0.4659498207885304,0.6232475105729183,0.7841311952697653,2,1,0,3,1
0,1,1.0,0.22580645161290325,0.5399999999999999,6,0.7825567502986858,0.0,0.2804925512806506,2,0,1,1,0
1,1,2.0,0.19354838709677424,0.66,4,0.8327359617682198,0.431650436238873,0.221666292909077,2,1,0,3,1
0,1,3.0,0.30645161290322587,0.638,4,0.9617682198327359,0.0,0.6628475163620495,1,0,1,5,0
2,0,3.0,0.7419354838709677,0.7159999999999999,5,0.3608124253285543,0.0,0.5626548255991702,3,1,0,2,1
1,0,2.0,0.4838709677419355,0.862,9,0.8016726403823178,0.3299912725521346,0.6237135703331793,1,0,1,5,1
0,0,2.0,0.33870967741935487,0.246,9,0.1923536439665472,0.4667363549877961,0.42962072854754463,2,1,1,2,1
0,1,3.0,0.30645161290322587,0.5119999999999999,6,0.5603345280764636,0.3283163295503765,0.8629629016107041,1,0,0,3,1
2,1,1.0,0.08064516129032262,0.868,2,0.1123058542413381,0.0,0.03381074046691689,1,1,1,5,0
1,1,1.0,0.435483870967742,0.7859999999999999,10,0.36798088410991636,0.576637271331958,0.11220579851911922,3,0,1,3,1
0,1,3.0,0.30645161290322587,0.362,7,0.42054958183990443,0.4856730874276485,0.7378210034282771,1,0,1,1,0
2,1,2.0,0.14516129032258068,0.43600000000000005,5,0.927120669056153,0.505448128361599,0.5933230496197106,2,1,0,1,0
2,0,1.0,0.3709677419354839,0.612,6,0.0908004778972521,0.4032682353221581,0.17585470586995927,2,1,1,2,0
0,1,3.0,0.29032258064516125,0.46599999999999986,8,0.5495818399044206,0.0,0.02742421499771016,2,1,0,4,0
2,0,1.0,0.6451612903225806,0.66,8,0.6929510155316606,0.0,0.32838328481324236,2,1,1,5,0
1,1,2.0,0.3548387096774194,0.4879999999999999,0,0.25089605734767023,0.6061920997485474,0.41746669224332966,2,1,1,5,0
1,0,0.0,0.20967741935483875,0.362,7,0.38112305854241335,0.4665353171879468,0.592622260394819,1,0,1,1,1
